마번,마명,성별,연령,산지,level,스피드(100),수득상금(100),부담력(100),지구력(100),우승거리(100),레이팅,총경기,1st,2st,3st,수득상금(천원),조교사이름,조교사번호,마주,부마명,부마번,총경기_F,1st_F,2st_F,3st_F,모마명,모마번,총경기_M,1st_M,2st_M,3st_M
40272,컴플리트캡틴,1,5,0,3,63.44,57.3,65.79,56.9,43.19,,17,4,1,3,"170,100",조현수,11,장석영,포리스트캠프,21999.0,11.0,4.0,2.0,0.0,새로운리더,22298.0,15.0,2.0,0.0,3.0
44553,컴플리트타임,2,3,0,3,73.98,84.18,52.46,63.66,51.78,,9,4,2,1,"167,150",휴양마,999,장세준,올드패션드,37972.0,6.0,4.0,2.0,0.0,리비어덕션,28768.0,21.0,4.0,3.0,3.0
45803,컴플리트포스,1,2,0,5,59.3,62.77,43.56,68.49,29.46,,2,1,0,0,"33,000",박재우,50,장세준,스트라이크어게인,29419.0,16.0,5.0,2.0,1.0,포트스덕션,32471.0,10.0,1.0,1.0,0.0
45415,케이빅토리,0,2,0,6,30.89,36.82,5.0,64.02,5.0,,1,0,0,0,0,최용구,8,(주)선우패션,테이크차지인디,39742.0,14.0,3.0,4.0,2.0,신청파,12352.0,36.0,5.0,8.0,1.0
43403,케이엔라이트,0,4,0,3,49.94,51.48,56.9,53.28,65.52,,14,4,1,1,"115,820",최봉주,16,조경수,테스타마타,34428.0,38.0,7.0,4.0,7.0,인디언호퍼,29063.0,17.0,3.0,0.0,0.0
42948,케이엔매직,2,4,0,3,56.74,64.98,52.46,60.99,43.19,,15,2,4,3,"123,650",최용건,51,조경수,KANTHAROS,6965458.0,3.0,3.0,0.0,0.0,카우아이콜즈,40184.0,4.0,2.0,0.0,0.0
44636,케이엔스케치,0,3,0,4,51.0,51.36,52.46,58.8,53.5,,7,2,0,0,"53,350",최봉주,16,조경수,컬러즈플라잉,27443.0,7.0,1.0,1.0,3.0,옥녀봉,33973.0,15.0,2.0,2.0,1.0
43010,케이엔언더킹,0,4,0,4,57.81,52.53,52.46,60.61,50.06,,10,1,2,3,"59,000",최용건,51,조경수,미스치비어슬리,38245.0,26.0,3.0,2.0,7.0,윈디밸리,31184.0,6.0,0.0,0.0,1.0
43797,케이엔올드퀸,2,3,0,5,58.55,64.05,34.67,57.19,43.19,,5,1,1,2,"46,400",휴양마,999,조경수,올드패션드,37972.0,6.0,4.0,2.0,0.0,브와나베이브,40179.0,43.0,11.0,8.0,6.0
43799,케이엔티즈원,1,3,0,5,55.59,42.52,5.0,57.62,5.0,,8,0,0,3,"21,700",전승규,25,조경수,티즈원더풀,34835.0,5.0,3.0,1.0,0.0,백스터홀,34915.0,17.0,3.0,4.0,2.0
43340,케이엔포스트,2,4,0,5,45.4,51.36,39.12,59.04,5.0,,8,0,4,1,"37,500",최봉주,16,조경수,메니피,20256.0,11.0,5.0,4.0,1.0,투디엔드어브디어,33033.0,13.0,2.0,2.0,3.0
40275,케이톱킹,1,5,0,3,68.43,55.55,65.79,62.5,37.7,,15,5,1,2,"165,100",김동철,53,오호극,엑톤파크,24050.0,23.0,6.0,4.0,6.0,플라이톱퀸,31031.0,16.0,7.0,1.0,1.0
42651,케이프렌지,0,4,0,4,57.9,46.94,56.9,56.81,56.93,,15,1,4,4,"77,900",박윤규,4,김영선,메니피,20256.0,11.0,5.0,4.0,1.0,더블브릴리언트,31298.0,39.0,2.0,5.0,7.0
43315,코브라볼,1,4,0,2,78.77,85.23,48.01,67.27,40.86,,13,6,1,2,"238,450",우창구,5,한명로,포리스트캠프,21999.0,11.0,4.0,2.0,0.0,뉴미디어,29075.0,9.0,4.0,0.0,1.0
44290,코스모,2,3,0,3,66.53,73.59,48.01,63.67,45.46,,7,3,3,0,"114,600",최봉주,16,유수현,올드패션드,37972.0,6.0,4.0,2.0,0.0,아이리스,26120.0,26.0,2.0,5.0,3.0
44873,코스모퀸,2,3,0,6,32.74,37.98,5.0,53.86,5.0,,4,0,0,0,"1,600",서인석,33,유수현,한센,32990.0,9.0,5.0,2.0,0.0,호승지벽,33483.0,12.0,5.0,3.0,1.0
44401,코스모킹,1,3,0,6,24.3,36.82,5.0,51.29,5.0,,3,0,0,0,0,휴양마,999,유수현,애니기븐새터데이,36358.0,11.0,6.0,2.0,1.0,초원드림,21529.0,17.0,3.0,5.0,0.0
43207,콜조이,0,4,0,4,58.31,47.87,56.9,51.3,61.46,,20,3,2,2,"93,520",곽영효,19,이미경,커널존,38332.0,15.0,6.0,3.0,1.0,펠릭스조이,30953.0,19.0,1.0,2.0,4.0
44797,콩코드스파크,2,3,0,4,42.83,57.18,34.67,51.83,43.19,,6,2,0,0,"44,000",휴양마,999,김정철,콩코드포인트,38387.0,6.0,4.0,1.0,0.0,위즈스파크,31816.0,19.0,4.0,1.0,1.0
46436,콩코드스퍼트,1,3,0,4,54.05,53.34,56.9,59.14,43.19,,8,1,3,1,"66,200",휴양마,999,김준현,카우보이칼,38391.0,19.0,7.0,5.0,2.0,콩코드Ⅱ,34651.0,29.0,3.0,1.0,5.0
43870,콩코드퀸,2,3,0,5,52.5,44.85,34.67,51.93,50.06,,8,1,1,1,"40,000",안병기,22,김순건,콩코드포인트,38387.0,6.0,4.0,1.0,0.0,백두캣,31314.0,9.0,1.0,2.0,0.0
45101,콰이어트참,2,3,0,5,38.79,43.34,5.0,55.73,5.0,,5,0,0,3,"11,750",서홍수,24,김명식,카우보이칼,38391.0,19.0,7.0,5.0,2.0,콰이어트시크릿,36339.0,1.0,0.0,0.0,0.0
45442,쾌향,1,2,0,4,65.96,65.33,43.56,69.55,43.19,,5,1,1,0,"90,750",박재우,50,씨유네트워크,한센,32990.0,9.0,5.0,2.0,0.0,베이그노션,31239.0,3.0,1.0,0.0,0.0
41206,쿠레레쿠스,0,5,0,5,42.42,42.17,61.35,47.81,56.93,,18,1,2,2,"43,440",이관호,42,이재원,록하드텐,31305.0,10.0,6.0,1.0,1.0,허니팟,23746.0,3.0,0.0,0.0,0.0
42278,쿨프린세스,2,4,0,3,53.12,51.36,43.56,56.0,56.93,,23,2,3,6,"124,640",임채덕,35,이용대,올드패션드,37972.0,6.0,4.0,2.0,0.0,쿨치킨,38392.0,14.0,1.0,2.0,2.0
43869,퀴클리런,2,3,0,4,66.46,83.37,34.67,56.22,39.76,,5,2,3,0,"83,600",강성오,9,씨유네트워크,테이크차지인디,39742.0,14.0,3.0,4.0,2.0,그레이자벨라,38261.0,0.0,0.0,0.0,0.0
44587,퀵실버,2,3,0,6,23.48,36.82,5.0,43.29,5.0,,4,0,0,0,0,휴양마,999,홍상기,커널존,38332.0,15.0,6.0,3.0,1.0,대산여제,29061.0,10.0,0.0,1.0,3.0
46252,퀵실버키튼,0,4,1,3,60.37,46.01,34.67,60.82,43.19,,15,1,1,5,"86,650",휴양마,999,황경호,KITTEN'S JOY,6313612.0,14.0,9.0,4.0,0.0,SILVER UNION,6975506.0,1.0,0.0,0.0,0.0
44116,퀸오브레이싱,2,3,0,5,44.4,41.12,34.67,55.13,43.19,,17,1,0,1,"28,750",배휴준,29,김진철,카우보이칼,38391.0,19.0,7.0,5.0,2.0,마이패션,38345.0,10.0,1.0,1.0,0.0
42399,퀸오브베스트,2,4,0,5,46.08,44.96,39.12,49.67,50.06,,20,3,0,1,"46,820",휴양마,999,신우철,퍼지,39750.0,15.0,6.0,1.0,2.0,유아더베스트,32943.0,3.0,0.0,0.0,0.0
42023,퀸즈투어,2,4,0,2,54.77,100.0,43.56,55.46,79.25,,15,4,3,2,"288,080",문병기,21,안희철,컬러즈플라잉,27443.0,7.0,1.0,1.0,3.0,데이지어데이,38420.0,18.0,3.0,3.0,2.0
41700,큐피드가이,0,6,1,1,82.67,64.98,61.35,74.59,43.19,,26,6,7,4,"463,380",박천서,54,서순배,JIMMY CREED,6102795.0,10.0,4.0,2.0,2.0,SHE'S EXTREME,6784682.0,8.0,2.0,1.0,0.0
43576,큐피드미션,1,5,1,2,71.33,56.02,43.56,65.65,38.59,,27,3,4,8,"256,430",서범석,12,서순배,MISSION IMPAZIBLE,6784756.0,21.0,3.0,8.0,2.0,CREEK GIRL,6802813.0,12.0,2.0,5.0,1.0
44942,큐피드베이브,0,5,1,2,61.18,49.97,70.24,48.92,77.53,,19,2,3,3,"160,500",신삼영,41,서순배,POWER,6969040.0,9.0,5.0,2.0,0.0,DIAMOND BABE,6870628.0,0.0,0.0,0.0,0.0
43950,큐피드보우,1,3,0,5,45.98,45.66,52.46,52.19,29.46,,9,1,0,1,"34,800",유재길,23,서순배,프라이빗보우,36299.0,12.0,4.0,1.0,2.0,남행열차,26909.0,5.0,0.0,0.0,0.0
41268,큐피드비상,2,5,0,5,52.43,45.9,34.67,54.63,43.19,,25,1,2,2,"64,090",서범석,12,서순배,선더모카신,33119.0,2.0,2.0,0.0,0.0,화려한비상,20579.0,20.0,4.0,2.0,0.0
45604,큐피드스윙,1,2,0,6,24.71,36.82,5.0,51.42,5.0,,2,0,0,0,0,강환민,31,서순배,티즈원더풀,34835.0,5.0,3.0,1.0,0.0,스윙어웨이,36722.0,8.0,1.0,1.0,2.0
44165,큐피드와우,1,3,0,6,38.3,38.91,5.0,49.39,5.0,,4,0,0,1,"6,600",이희영,13,서순배,지롤라모,40246.0,11.0,5.0,0.0,1.0,어번와우,29261.0,23.0,1.0,4.0,1.0
45351,큐피드워리어,1,2,0,5,67.94,88.72,43.56,76.21,29.46,,1,1,0,0,"33,000",신삼영,41,서순배,선더모카신,33119.0,2.0,2.0,0.0,0.0,큐피드레이디,35076.0,16.0,6.0,3.0,1.0
42076,큐피드원더,2,4,0,3,49.28,52.64,34.67,55.67,47.73,,18,3,4,0,"115,540",이희영,13,서순배,애니기븐새터데이,36358.0,11.0,6.0,2.0,1.0,원더데이,29126.0,5.0,3.0,1.0,0.0
44162,큐피드웨이,2,3,0,4,59.98,54.62,34.67,58.69,46.63,,9,2,1,0,"57,600",서범석,12,서순배,테이크차지인디,39742.0,14.0,3.0,4.0,2.0,가니쉬드웨이지스,40183.0,33.0,2.0,3.0,4.0
45107,큐피드점보,2,3,0,4,63.0,73.36,48.01,67.27,43.19,,5,2,1,1,"69,400",이희영,13,서순배,카우보이칼,38391.0,19.0,7.0,5.0,2.0,점보스피드,28098.0,9.0,2.0,1.0,4.0
45870,큐피드챔프,2,2,0,6,63.0,52.99,25.78,74.18,5.0,,2,0,1,0,"15,600",김동철,53,서순배,티즈원더풀,34835.0,5.0,3.0,1.0,0.0,무적의챔프,38042.0,11.0,1.0,0.0,1.0
40925,큐피드코리아,0,5,0,5,39.99,39.84,61.35,45.58,5.0,,19,0,2,2,"26,680",이희영,13,서순배,애니기븐새터데이,36358.0,11.0,6.0,2.0,1.0,쿠킨아웃,25563.0,19.0,1.0,3.0,2.0
45350,크레이지러브,2,2,0,5,54.97,49.74,25.78,67.68,5.0,,4,0,2,0,"25,000",강환민,31,서창식,머스킷맨,36732.0,16.0,6.0,3.0,5.0,산타마리,32968.0,37.0,1.0,1.0,4.0
45259,크로마이트,1,2,0,6,46.94,50.08,5.0,62.4,5.0,,2,0,0,2,"16,800",전승규,25,박기태,페더럴리스트,34735.0,16.0,7.0,1.0,0.0,레인어브타라,25713.0,11.0,2.0,1.0,2.0
45322,클라우드나인,1,2,0,6,43.24,43.45,5.0,66.05,5.0,,2,0,0,1,"8,400",휴양마,999,김근영,연승대로,21239.0,51.0,18.0,9.0,5.0,월드퀸,32060.0,30.0,3.0,5.0,6.0
43124,클라우터,0,4,0,5,37.63,37.87,52.46,46.11,5.0,,26,0,1,2,"23,700",배휴준,29,김용래,애니기븐새터데이,36358.0,11.0,6.0,2.0,1.0,금빛승리,20193.0,31.0,2.0,1.0,1.0
45075,클래스희망,2,3,0,6,48.18,39.03,5.0,62.4,5.0,,2,0,0,0,"1,600",휴양마,999,희망홀스,카우보이칼,38391.0,19.0,7.0,5.0,2.0,태피튜드,36354.0,8.0,1.0,1.0,3.0
44617,클래식스타,2,3,0,5,49.41,57.07,34.67,54.67,43.19,,4,1,0,1,"29,200",강환민,31,(주)나스카,페더럴리스트,34735.0,16.0,7.0,1.0,0.0,실버스피닝,36882.0,2.0,1.0,0.0,0.0
43918,클레어베스트,1,3,0,5,63.0,48.11,52.46,59.96,50.06,,5,1,1,0,"36,950",송문길,40,박민지,포리스트캠프,21999.0,11.0,4.0,2.0,0.0,돈나구스카,34884.0,25.0,6.0,5.0,3.0
45094,클레어파워,0,3,0,6,40.77,39.15,5.0,51.13,5.0,,7,0,0,1,"8,700",손영표,2,박민지,테스타마타,34428.0,38.0,7.0,4.0,7.0,셀라,21184.0,21.0,4.0,1.0,2.0
45905,클로버파티,1,2,0,6,40.77,36.82,5.0,54.27,5.0,,1,0,0,0,0,배휴준,29,김용래,지롤라모,40246.0,11.0,5.0,0.0,1.0,샤인클로버,31792.0,23.0,1.0,7.0,5.0
38854,클리어검,2,6,0,1,63.18,100.0,43.56,54.79,78.63,,28,6,5,3,"661,780",휴양마,999,조창석,클리어어템프트,34886.0,16.0,3.0,5.0,1.0,쾌검,21560.0,20.0,4.0,1.0,4.0
43593,클린업샤인,2,5,1,2,72.39,59.51,43.56,63.53,45.46,,20,3,2,3,"168,510",강환민,31,씨유네트워크,AWESOME OF COURSE,6327108.0,14.0,5.0,0.0,0.0,SHINING MOMENT,6815396.0,10.0,3.0,1.0,2.0
40349,클린업해피,0,5,0,1,81.85,77.43,70.24,67.36,42.03,,19,6,6,3,"327,500",박재우,50,씨유네트워크,PAYNTER,6970674.0,11.0,4.0,4.0,0.0,드림딜라이트,39749.0,4.0,0.0,0.0,0.0
44968,킹덤스톰,0,4,1,4,38.11,38.1,61.35,48.95,70.67,,13,1,0,1,"30,400",배대선,20,양순희,CONGRATS,6323689.0,22.0,7.0,2.0,5.0,BAVARIAN BELLE,6815724.0,28.0,3.0,2.0,3.0
43691,킹마운틴,1,3,0,5,50.44,40.43,52.46,53.66,5.0,,12,0,3,1,"30,300",홍대유,6,이미경,애니기븐새터데이,36358.0,11.0,6.0,2.0,1.0,셈바왕,28463.0,6.0,3.0,1.0,0.0
44177,킹스아이,1,3,0,4,55.59,51.25,52.46,61.45,46.63,,6,2,0,1,"45,350",휴양마,999,금악목장,페더럴리스트,34735.0,16.0,7.0,1.0,0.0,펠라피네,32940.0,4.0,0.0,0.0,0.0
42675,킹심바,0,4,0,5,41.76,41.82,52.46,58.71,56.93,,15,1,1,1,"28,060",강성오,9,이관형,컬러즈플라잉,27443.0,7.0,1.0,1.0,3.0,골든데일,27539.0,0.0,0.0,0.0,0.0
44487,킹아너,1,3,0,4,43.24,50.32,52.46,54.78,63.8,,8,2,1,2,"56,750",박윤규,4,희망홀스,투아너앤드서브,41566.0,11.0,6.0,1.0,2.0,정보왕,11363.0,23.0,4.0,2.0,1.0
40258,킹에이스,1,5,0,4,69.04,56.95,61.35,59.14,50.06,,9,1,4,1,"74,600",전승규,25,박철근,테스타마타,34428.0,38.0,7.0,4.0,7.0,오마이크릭,21236.0,19.0,1.0,2.0,0.0
41042,킹칸모르,1,5,0,3,51.37,49.04,56.9,48.85,56.93,,24,4,3,1,"152,230",휴양마,999,이중연,한센,32990.0,9.0,5.0,2.0,0.0,빅터헌터,21513.0,19.0,1.0,3.0,4.0
46511,킹칼레,0,3,1,4,60.53,40.43,5.0,63.21,5.0,,2,0,0,0,"3,000",휴양마,999,박호균,바이언,50008.0,15.0,6.0,1.0,3.0,SHUNGO,6107800.0,5.0,1.0,1.0,1.0
45109,타라타라타라,1,4,1,4,42.62,36.93,5.0,56.2,5.0,,8,0,0,0,"2,000",휴양마,999,청수,바이언,50008.0,15.0,6.0,1.0,3.0,DANCING DAISY,6840615.0,20.0,4.0,1.0,4.0
45915,타우루스퀸,2,2,0,6,65.47,64.16,25.78,76.21,5.0,,1,0,1,0,"13,200",송문길,40,허장원,테이크차지인디,39742.0,14.0,3.0,4.0,2.0,반지의장미,36045.0,20.0,2.0,0.0,3.0
43924,타이탄삭스,1,3,0,4,52.91,51.36,52.46,50.2,60.36,,12,2,1,5,"104,000",이신영,14,김창식,퍼지,39750.0,15.0,6.0,1.0,2.0,천억이,31014.0,10.0,0.0,0.0,0.0
40386,탁트인,2,5,0,3,68.24,55.55,43.56,62.17,33.99,,25,3,3,3,"185,560",문병기,21,김광명,한센,32990.0,9.0,5.0,2.0,0.0,스트리트골드,29467.0,3.0,0.0,1.0,1.0
43769,탄산,2,3,0,6,37.48,39.61,5.0,56.43,5.0,,6,0,0,0,"6,000",김윤섭,32,배은정,위드디스팅션,40086.0,25.0,6.0,7.0,2.0,트랜스퍼메이션,39803.0,9.0,1.0,0.0,2.0
43123,탑퀄리티,0,4,0,4,61.35,47.52,52.46,58.49,56.93,,15,2,3,2,"81,800",박종곤,1,김정철,디바인파크,36735.0,9.0,6.0,0.0,0.0,나우코프위드디스,28968.0,3.0,1.0,0.0,1.0
42419,태양타고,2,4,0,4,43.73,48.92,34.67,52.36,77.53,,20,1,2,4,"88,620",김동철,53,최성룡,디바인파크,36735.0,9.0,6.0,0.0,0.0,최초로,24174.0,33.0,6.0,2.0,5.0
46593,탭다운,1,3,1,4,39.36,40.31,5.0,48.46,5.0,,7,0,0,1,"14,400",서인석,33,최상일,ANCHOR DOWN,6112211.0,17.0,5.0,2.0,2.0,FUZZY KIM,6148429.0,0.0,0.0,0.0,0.0
44478,탱자,1,3,0,6,46.2,41.94,52.46,49.55,5.0,,5,0,1,1,"13,300",박병일,27,임한용,한센,32990.0,9.0,5.0,2.0,0.0,이스트퀸,34624.0,16.0,5.0,3.0,2.0
44488,터치나인,1,3,0,4,57.44,50.08,52.46,62.46,50.06,,12,3,0,2,"101,800",강성오,9,강현철,FED BIZ,6102222.0,19.0,6.0,3.0,3.0,골든로즈Ⅱ,41967.0,7.0,1.0,0.0,1.0
44326,터프가이,1,3,0,4,66.53,62.07,48.01,64.72,36.33,,7,2,0,1,"65,300",정호익,10,(주)디알엠씨티,메니피,20256.0,11.0,5.0,4.0,1.0,금빛물결,27163.0,23.0,3.0,0.0,4.0
42738,터프맨,0,4,0,3,61.77,51.95,56.9,58.03,46.63,,16,4,3,1,"97,710",정호익,10,김광명,테이크차지인디,39742.0,14.0,3.0,4.0,2.0,패티즈스위트송,33032.0,9.0,1.0,1.0,1.0
43843,터프여제,2,3,0,6,25.6,40.31,34.67,51.02,5.0,,7,0,1,0,"8,800",정호익,10,김광명,테이크차지인디,39742.0,14.0,3.0,4.0,2.0,스트리트골드,29467.0,3.0,0.0,1.0,1.0
44554,테스조이,2,3,0,6,20.18,36.82,5.0,49.12,5.0,,3,0,0,0,0,휴양마,999,김광영,테스타마타,34428.0,38.0,7.0,4.0,7.0,조이너피스,26703.0,15.0,3.0,3.0,1.0
44378,테이크머니,0,3,0,5,31.88,40.08,52.46,45.16,50.06,,5,1,0,0,"13,750",휴양마,999,김용래,테이크차지인디,39742.0,14.0,3.0,4.0,2.0,리버포리스트,38290.0,6.0,1.0,0.0,0.0
46338,테이크뮤직,2,2,0,5,65.47,68.82,25.78,68.09,29.46,,3,1,1,0,"46,200",곽영효,19,이미경,테이크차지인디,39742.0,14.0,3.0,4.0,2.0,우승이야기,28482.0,13.0,4.0,1.0,2.0
45100,텐배거,1,3,0,4,56.35,44.96,43.56,61.27,50.06,,13,2,0,1,"54,200",휴양마,999,김명식,카우보이칼,38391.0,19.0,7.0,5.0,2.0,슈거빅토리,30384.0,24.0,3.0,3.0,5.0
42494,토루크막토,2,4,0,6,35.06,37.4,5.0,46.85,5.0,,16,0,0,0,"3,540",휴양마,999,김봉섭,애니기븐새터데이,36358.0,11.0,6.0,2.0,1.0,팬시폴리,32944.0,8.0,1.0,0.0,1.0
45283,토호스카이,1,2,0,5,62.38,50.78,43.56,68.49,43.19,,4,1,0,0,"35,400",김동균,52,최임규,투아너앤드서브,41566.0,11.0,6.0,1.0,2.0,물보라,20630.0,39.0,10.0,6.0,6.0
41199,톱시드,0,5,0,3,61.77,51.83,61.35,55.2,67.23,,20,4,3,5,"146,650",박병일,27,임동현,LOUIS QUATORZE,6259885.0,18.0,7.0,5.0,1.0,미그레이팅우르술,39818.0,0.0,0.0,0.0,0.0
44028,톱클래스,1,3,0,4,59.98,46.01,52.46,60.23,43.19,,9,2,1,0,"58,350",강성오,9,김기종,올드패션드,37972.0,6.0,4.0,2.0,0.0,로드언드프레이즈,38171.0,3.0,0.0,0.0,0.0
43941,톱포지션,2,3,0,6,45.71,39.49,5.0,58.13,5.0,,8,0,0,2,"13,350",이관호,42,(주)디알엠씨티,카우보이칼,38391.0,19.0,7.0,5.0,2.0,브룩헤이븐,40172.0,0.0,0.0,0.0,0.0
44454,투게더웨이,1,3,0,6,27.01,37.4,5.0,47.18,5.0,,7,0,0,0,"2,250",배대선,20,김봉겸,한센,32990.0,9.0,5.0,2.0,0.0,스틸홈,22167.0,0.0,0.0,0.0,0.0
45424,투어퀸,2,2,0,5,60.53,71.03,25.78,70.12,29.46,,2,1,0,0,"33,000",이준철,48,이경호,티즈원더풀,34835.0,5.0,3.0,1.0,0.0,컨셉리처블,26254.0,20.0,5.0,3.0,1.0
42321,투에이스,0,4,0,6,28.07,37.63,16.89,47.24,5.0,,14,0,1,0,"8,100",임채덕,35,강현찬,탐라에이스,24452.0,18.0,10.0,3.0,0.0,에이스마린,31901.0,7.0,2.0,0.0,3.0
44179,투투키튼,2,3,0,6,17.71,37.75,5.0,39.91,5.0,,3,0,0,0,"1,000",조현수,11,강용익,커널존,38332.0,15.0,6.0,3.0,1.0,런키튼런,36296.0,10.0,1.0,1.0,1.0
45822,투혼기상,2,2,0,5,58.06,100.0,25.78,70.52,29.46,,1,1,0,0,"33,000",최영주,3,김근영,한센,32990.0,9.0,5.0,2.0,0.0,해운대기상,31761.0,10.0,3.0,2.0,1.0
43957,트레비트,1,3,0,6,30.48,37.17,5.0,47.36,5.0,,6,0,0,0,"1,000",손영표,2,노병석,컬러즈플라잉,27443.0,7.0,1.0,1.0,3.0,파워앤스피드,31493.0,18.0,5.0,1.0,1.0
43738,트로트퀸,2,3,0,5,47.06,43.22,34.67,54.71,5.0,,11,0,3,1,"30,850",김동균,52,김영근,선더모카신,33119.0,2.0,2.0,0.0,0.0,아가워,40235.0,29.0,3.0,5.0,7.0
43105,트로팅라일리,0,4,0,3,61.15,64.63,70.24,56.71,50.06,,8,4,1,2,"133,850",리카디,34,공이공팔,선더모카신,33119.0,2.0,2.0,0.0,0.0,다야몬드스테파니,21710.0,13.0,2.0,0.0,0.0
43533,트리플킹덤,1,5,1,2,55.05,45.9,70.24,56.46,77.53,,23,2,3,4,"144,650",박재우,50,선용호,SKY KINGDOM,6992422.0,21.0,6.0,2.0,4.0,TIZ THE TIDE,6985780.0,4.0,1.0,1.0,1.0
43676,특별,2,3,0,5,54.35,76.15,25.78,56.91,29.46,,4,1,0,0,"33,000",전승규,25,배은정,미스치비어슬리,38245.0,26.0,3.0,2.0,7.0,세이유윌,40131.0,11.0,3.0,4.0,0.0
42186,티나,2,4,0,4,45.13,43.45,43.56,54.7,5.0,,17,0,4,3,"50,260",이관호,42,곽홍석,애니기븐새터데이,36358.0,11.0,6.0,2.0,1.0,플리트코즈웨이,36658.0,3.0,0.0,0.0,0.0
50621,티시패밀리,2,2,1,4,55.59,43.57,5.0,59.55,5.0,,2,0,0,1,"10,500",김동균,52,김한수,섀클포드,45050.0,20.0,6.0,5.0,1.0,업점프드더데블,50522.0,1.0,0.0,0.0,0.0
44024,티즈로켓,0,3,0,6,5.0,36.82,5.0,23.79,5.0,,2,0,0,0,0,조현수,11,송암축산,티즈웨이,40058.0,20.0,7.0,1.0,5.0,희망로켓,32550.0,16.0,4.0,0.0,2.0
44814,티즈바로우즈,1,3,0,4,54.53,65.68,52.46,51.02,63.8,,7,2,2,0,"108,400",서인석,33,이노쿠마 히로츠구,티즈웨이,40058.0,20.0,7.0,1.0,5.0,케이랜즈로즈,23406.0,31.0,7.0,1.0,7.0
41216,티즈블랙,0,5,0,4,59.96,49.97,61.35,58.46,43.19,,13,3,2,1,"77,360",우창구,5,유길상,오피서,27420.0,9.0,6.0,1.0,1.0,슬램댄싱,20357.0,6.0,0.0,0.0,0.0
44824,티즈석세스,2,3,0,4,63.0,79.64,48.01,66.05,43.19,,4,2,2,0,"61,600",이준철,48,이종욱,티즈웨이,40058.0,20.0,7.0,1.0,5.0,퀘스트포석세스,36710.0,23.0,5.0,3.0,3.0
45658,티즈에너지,0,4,1,4,52.17,38.8,34.67,53.14,5.0,,13,0,1,0,"24,150",서인석,33,최상기,STRONG MANDATE,6986086.0,8.0,2.0,1.0,1.0,WIND ENERGY,6107867.0,0.0,0.0,0.0,0.0
46028,티즈인디,2,2,0,6,60.53,64.16,25.78,68.9,5.0,,1,0,1,0,"13,200",이준철,48,이종욱,테이크차지인디,39742.0,14.0,3.0,4.0,2.0,아이디이천,30973.0,23.0,2.0,1.0,0.0
43338,티즈파이팅,0,4,0,5,44.47,38.91,52.46,56.57,5.0,,12,0,2,0,"17,500",안병기,22,신승열,티즈원더풀,34835.0,5.0,3.0,1.0,0.0,더스티즈튠,29429.0,13.0,2.0,2.0,0.0
44020,티즈헌터,1,3,0,6,21.83,36.82,5.0,48.85,5.0,,6,0,0,0,0,최용구,8,송암축산,티즈웨이,40058.0,20.0,7.0,1.0,5.0,준벨러,14021.0,25.0,5.0,3.0,3.0
41619,티케이데이,2,5,0,3,61.85,58.93,34.67,52.24,29.46,,30,1,6,4,"212,575",휴양마,999,김태권,머스킷맨,36732.0,16.0,6.0,3.0,5.0,인디언명운,32915.0,7.0,1.0,0.0,1.0
40454,티케파이어,1,5,0,2,55.46,64.28,70.24,51.61,76.16,,20,5,2,2,"200,630",휴양마,999,손병현,인디밴드,28545.0,13.0,8.0,1.0,2.0,리스킨잇올,33037.0,1.0,0.0,0.0,1.0
43263,티파니블루,2,4,0,5,46.61,46.01,34.67,57.81,43.19,,11,1,1,0,"28,910",박윤규,4,오호극,카우보이칼,38391.0,19.0,7.0,5.0,2.0,플라이톱퀸,31031.0,16.0,7.0,1.0,1.0
50040,파르키우스,1,2,0,5,64.65,55.44,43.56,61.85,43.19,,3,1,0,0,"35,400",안병기,22,말사모,테스타마타,34428.0,38.0,7.0,4.0,7.0,범블비,30733.0,1.0,0.0,0.0,0.0
42440,파워돌풍,1,4,0,5,47.87,45.2,56.9,54.06,56.93,,8,1,0,2,"22,890",휴양마,999,박정재,티즈원더풀,34835.0,5.0,3.0,1.0,0.0,차이나골드,36719.0,6.0,1.0,2.0,0.0
44628,파워박스,1,3,0,3,64.85,53.58,43.56,58.4,45.46,,12,3,1,0,"98,750",송문길,40,정형철,엑톤파크,24050.0,23.0,6.0,4.0,6.0,메즈머리징레이디,29442.0,0.0,0.0,0.0,0.0
43754,파워케이,1,3,0,5,65.47,76.27,43.56,60.5,29.46,,3,1,0,2,"44,200",송문길,40,강경운,지롤라모,40246.0,11.0,5.0,0.0,1.0,랩소디,30842.0,15.0,3.0,0.0,4.0
40666,파워타워,2,5,0,4,62.38,60.56,48.01,62.04,29.46,,16,1,3,3,"109,000",휴양마,999,윤지중,한센,32990.0,9.0,5.0,2.0,0.0,퍼스트클래스캣,16788.0,17.0,5.0,1.0,2.0
45622,파워풀삭스,1,2,0,6,50.03,39.49,5.0,66.26,5.0,,4,0,0,0,"6,800",이관호,42,김창식,티즈원더풀,34835.0,5.0,3.0,1.0,0.0,비바비노,36294.0,27.0,3.0,2.0,4.0
45564,파워풀화성,0,2,0,6,53.12,39.03,5.0,66.26,5.0,,4,0,0,1,"5,600",곽영효,19,조중호,페더럴리스트,34735.0,16.0,7.0,1.0,0.0,서머오페라,36324.0,10.0,1.0,2.0,1.0
